timestamp,lat,lon,temperature,atpressure,cloudiness,rain,windspeed,Relationship,job,social,Refresh,dow,date,day slot,Province,District, Previous 1 days, Previous 3 days, Previous 6 days, Previous 10 days,Total Sleep (minutes),Min of heartRate,Max of heartRate, Average of heartRate, steps, distance, runDistance, calories,TARGET (Happiness)
7/16/21 10:46,38.9226038,1.4611603,25.22,1019,40,,2.68,5,3,3,2,6,7/16/2021,Morning,07,819,,,,,,,,,,,,,4
7/16/21 16:07,38.9226173,1.4611616,27.06,1017,20,,2.68,5,3,3,2,6,7/16/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/16/21 18:02,38.9227411,1.4610269,27,1016,0,,3.13,5,3,3,2,6,7/16/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/16/21 20:27,39.1123657,1.5180652,25.89,1017,1,,4.02,5,3,3,2,6,7/16/2021,Night,07,819,,,,,,,,,,,,,4
7/16/21 22:13,38.9226047,1.461168,24.24,1017,0,,3.13,4,3,3,3,6,7/16/2021,Night,07,810,,,,,,,,,,,,,3
7/16/21 23:59,38.9226075,1.4611743,23.87,1017,0,,0.45,4,3,3,3,6,7/16/2021,Night,07,819,,,,,,,,,,,,,3
7/17/21 9:02,38.9227907,1.4610303,24.87,1017,20,,1.34,4,3,3,3,7,7/17/2021,Morning,07,819,,,,,,,,,,,,,3
7/17/21 11:37,38.9226079,1.4611714,25.95,1017,20,,2.24,4,N/A,3,2,7,7/17/2021,Morning,07,819,,,,,,,,,,,,,3
7/17/21 15:11,38.9315715,1.4488971,27.13,1017,20,,2.68,5,N/A,3,3,7,7/17/2021,Afternoon,07,819,,,,,,,,,,,,,3
7/17/21 16:59,38.9230642,1.4613328,27.09,1016,0,,3.13,5,N/A,3,3,7,7/17/2021,Afternoon,07,819,,,,,,,,,,,,,2
7/17/21 20:25,38.9364459,1.4165129,25.81,1015,0,,2.68,5,N/A,3,2,7,7/17/2021,Night,07,819,,,,,,,,,,,,,4
7/17/21 23:20,38.9364464,1.4165137,24.32,1015,0,,0.89,4,N/A,3,3,7,7/17/2021,Night,07,800,,,,,,,,,,,,,4
7/18/21 10:46,38.9364488,1.4165057,25.77,1014,0,,1.34,5,N/A,3,2,1,7/18/2021,Morning,07,800,,,,,,,,,,,,,4
7/18/21 12:27,38.9510981,1.521227,27.06,1014,0,,2.68,5,N/A,3,3,1,7/18/2021,Afternoon,07,800,,,,,,,,,,,,,5
7/18/21 15:42,38.9226038,1.4611682,27.6,1013,20,,2.68,5,N/A,3,4,1,7/18/2021,Afternoon,07,849,,,,,,,,,,,,,4
7/18/21 17:31,38.922608,1.4611689,27.22,1012,0,,3.13,5,N/A,3,4,1,7/18/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/18/21 21:19,39.0998924,1.5025624,25.92,1013,0,,3.13,5,N/A,3,4,1,7/18/2021,Night,07,819,,,,,,,,,,,,,5
7/18/21 23:23,38.9226359,1.461142,24.6,1013,0,,1.34,5,N/A,3,5,1,7/18/2021,Night,07,810,,,,,,,,,,,,,5
7/19/21 8:46,38.9226047,1.4611696,24.71,1013,0,,0.89,5,N/A,3,2,2,7/19/2021,Morning,07,819,,,,,,,,,,,,,4
7/19/21 12:02,38.922608,1.4611752,26.68,1013,0,,2.68,5,3,2,3,2,7/19/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/19/21 16:00,38.9710785,1.284123,27.96,1013,0,,2.24,3,3,2,3,2,7/19/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/19/21 17:51,38.970927,1.2839261,28.44,1012,0,,2.24,3,3,2,2,2,7/19/2021,Afternoon,07,830,,,,,,,,,,,,,2
7/19/21 19:41,38.9373123,1.4158125,27.71,1011,0,,1.79,3,3,2,3,2,7/19/2021,Night,07,830,,,,,,,,,,,,,4
7/19/21 23:47,38.9226003,1.4611581,25.28,1013,0,,0.89,3,3,3,3,2,7/19/2021,Night,07,800,,,,,,,,,,,,,2
7/20/21 1:44,38.9226027,1.4611572,24.95,1013,0,,0.45,3,3,3,2,3,7/20/2021,Night,07,819,,,,,,,,,,,,,4
7/20/21 9:17,38.9168357,1.4424353,25.85,1014,20,,1.34,4,3,3,3,3,7/20/2021,Morning,07,819,,,,,,,,,,,,,4
7/20/21 11:31,38.9226038,1.4611682,27.03,1014,40,,2.24,3,3,2,3,3,7/20/2021,Morning,07,800,,,,,,,,,,,,,3
7/20/21 13:46,38.9226037,1.4611628,27.68,1015,20,,3.13,4,3,2,2,3,7/20/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/20/21 15:33,38.9226065,1.4611706,28.33,1014,20,,2.68,4,3,2,3,3,7/20/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/20/21 17:15,38.9226147,1.4611676,27.67,1014,20,,4.02,4,3,2,2,3,7/20/2021,Afternoon,07,819,,,,,,,,,,,,,3
7/20/21 19:06,38.922602,1.4611563,26.81,1014,20,,3.13,3,3,2,3,3,7/20/2021,Night,07,819,,,,,,,,,,,,,2
7/20/21 21:40,38.9226184,1.4611635,25.51,1014,0,,1.34,3,3,2,4,3,7/20/2021,Night,07,819,,,,,,,,,,,,,3
7/21/21 7:35,38.9227118,1.4610443,22.9,1016,0,,0,2,3,2,4,4,7/21/2021,Morning,07,819,,,,,,,,,,,,,2
7/21/21 9:20,38.9226163,1.4611646,25.94,1017,0,,1.34,3,3,2,2,4,7/21/2021,Morning,07,819,,,,,,,,,,,,,3
7/21/21 14:20,38.9226097,1.4611668,28.14,1017,0,,1.79,2,3,2,2,4,7/21/2021,Afternoon,07,819,,,,,,,,,,,,,2
7/21/21 17:33,38.9226038,1.461163,28.84,1017,0,,2.68,4,3,2,3,4,7/21/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/21/21 19:22,38.9226132,1.4611698,27.67,1016,0,,1.34,4,3,2,4,4,7/21/2021,Night,07,819,,,,,,,,,,,,,3
7/22/21 14:10,38.9226473,1.4609819,28.65,1017,0,,2.68,4,3,4,2,5,7/22/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/22/21 16:07,38.9226031,1.4611583,29.24,1016,0,,2.24,5,3,4,2,5,7/22/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/23/21 16:24,40.4789449,-3.8588796,31.92,1010,0,,1.79,5,3,4,2,6,7/23/2021,Afternoon,07,819,,,,,,,,,,,,,4
7/23/21 18:15,40.4789492,-3.8588361,32.01,1009,0,,1.34,5,3,4,2,6,7/23/2021,Afternoon,28,221,,,,,,,,,,,,,4
7/23/21 20:09,40.4885934,-3.6998652,31.2,1012,0,,0.89,4,3,4,2,6,7/23/2021,Night,28,221,,,,,,,,,,,,,4
7/23/21 22:33,40.4920017,-3.6965894,26.89,1013,0,,1.79,4,3,4,2,6,7/23/2021,Night,28,034,,,,,,,,,,,,,4
7/24/21 0:23,40.4920131,-3.6965655,24.04,1013,0,,1.34,5,3,4,3,7,7/24/2021,Night,28,034,,,,,,,,,,,,,4
7/24/21 2:36,40.4219442,-3.7186806,22.39,1012,0,,2.24,4,3,4,2,7,7/24/2021,Night,28,034,,,,,,,,,,,,,4
7/24/21 11:29,40.4919754,-3.6965525,23.54,1014,0,,2.68,4,N/A,4,3,7,7/24/2021,Morning,28,008,,,,,,,,,,,,,4
7/24/21 13:21,40.4919994,-3.6965843,26.41,1014,0,,1.34,5,N/A,4,2,7,7/24/2021,Afternoon,28,034,,,,,,,,,,,,,4
7/24/21 17:00,40.4919971,-3.6966013,30.4,999,0,,0.45,4,N/A,4,3,7,7/24/2021,Afternoon,28,034,,,,,,,,,,,,,4
7/24/21 19:45,40.4664347,-3.7915834,30.28,1011,0,,1.34,4,N/A,4,3,7,7/24/2021,Night,28,034,,,,,,,,,,,,,4
7/24/21 21:41,40.4709684,-3.7910482,27.83,1011,0,,0.89,4,N/A,4,3,7,7/24/2021,Night,28,023,,,,,,,,,,,,,4
7/25/21 1:13,40.4709598,-3.7911071,23.04,1013,0,,1.34,4,N/A,4,4,1,7/25/2021,Night,28,023,,,,,,,,,,,,,4
7/25/21 3:31,40.4709507,-3.7910255,21.52,1012,0,,0.89,3,N/A,4,4,1,7/25/2021,Night,28,023,,,,,,,,,,,,,3
7/25/21 12:25,40.4919918,-3.6966004,25.29,1014,0,,1.79,4,N/A,4,2,1,7/25/2021,Afternoon,28,023,,,,,,,,,,,,,4
7/25/21 14:07,40.4920184,-3.6965946,26.87,1014,0,,1.34,3,N/A,4,2,1,7/25/2021,Afternoon,28,034,,,,,,,,,,,,,3
7/25/21 15:57,40.4920177,-3.6966209,29.27,999,0,,0.89,5,N/A,4,2,1,7/25/2021,Afternoon,28,034,,,,,,,,,,,,,4
7/25/21 22:11,40.4919962,-3.6965978,25.63,1012,0,,0.45,5,N/A,4,2,1,7/25/2021,Night,28,034,,,,,,,,,,,,,4
7/26/21 0:47,40.4920048,-3.6965814,19.68,1015,40,,6.69,4,N/A,4,3,2,7/26/2021,Night,28,034,,,,,,,,,,,,,4
7/26/21 8:40,40.4920004,-3.6965863,17.79,1016,0,,0.45,5,N/A,4,3,2,7/26/2021,Morning,28,034,,,,,,,,,,,,,4
7/26/21 10:30,40.4920095,-3.6965987,20.42,1016,0,,0.89,5,N/A,4,2,2,7/26/2021,Morning,28,034,,,,,,,,,,,,,5
7/26/21 12:24,40.492015,-3.696636,23.48,1016,20,,1.34,5,4,4,4,2,7/26/2021,Afternoon,28,034,,,,,,,,,,,,,5
7/26/21 14:09,40.4920143,-3.696618,25.65,1016,20,,1.79,5,4,4,4,2,7/26/2021,Afternoon,28,034,,,,,,,,,,,,,5
7/26/21 16:29,40.492006,-3.6966041,28.02,1016,40,,3.13,5,4,4,5,2,7/26/2021,Afternoon,28,034,,,,,,,,,,,,,4
7/26/21 18:36,40.4919958,-3.6965871,28.69,1000,40,,1.79,4,4,4,2,2,7/26/2021,Afternoon,28,034,,,,,,,,,,,,,2
